Country,Region,Year,Happiness Rank,Happiness Score,Factors,Value
Croatia,Europe,2018,82,5.321,Generosity,0.12
Dominican Republic,North America,2018,83,5.302,Economy (GDP per Capita),0.982
Dominican Republic,North America,2018,83,5.302,Family,1.441
Dominican Republic,North America,2018,83,5.302,Health (Life Expectancy),0.614
Dominican Republic,North America,2018,83,5.302,Freedom,0.578
Dominican Republic,North America,2018,83,5.302,Trust (Government Corruption),0.106
Dominican Republic,North America,2018,83,5.302,Generosity,0.12
Algeria,Africa,2018,84,5.295,Economy (GDP per Capita),0.979
Algeria,Africa,2018,84,5.295,Family,1.154
Algeria,Africa,2018,84,5.295,Health (Life Expectancy),0.687
Algeria,Africa,2018,84,5.295,Freedom,0.077
Algeria,Africa,2018,84,5.295,Trust (Government Corruption),0.135
Algeria,Africa,2018,84,5.295,Generosity,0.055
Morocco,Africa,2018,85,5.254,Economy (GDP per Capita),0.779
Morocco,Africa,2018,85,5.254,Family,0.797
Morocco,Africa,2018,85,5.254,Health (Life Expectancy),0.669
Morocco,Africa,2018,85,5.254,Freedom,0.46
Morocco,Africa,2018,85,5.254,Trust (Government Corruption),0.074
Morocco,Africa,2018,85,5.254,Generosity,0.026
China,Asia,2018,86,5.246,Economy (GDP per Capita),0.989
China,Asia,2018,86,5.246,Family,1.142
China,Asia,2018,86,5.246,Health (Life Expectancy),0.799
China,Asia,2018,86,5.246,Freedom,0.597
China,Asia,2018,86,5.246,Trust (Government Corruption),0.103
China,Asia,2018,86,5.246,Generosity,0.029
Azerbaijan,Asia,2018,87,5.201,Economy (GDP per Capita),1.024
Azerbaijan,Asia,2018,87,5.201,Family,1.161
Azerbaijan,Asia,2018,87,5.201,Health (Life Expectancy),0.603
Azerbaijan,Asia,2018,87,5.201,Freedom,0.43
Azerbaijan,Asia,2018,87,5.201,Trust (Government Corruption),0.176
Azerbaijan,Asia,2018,87,5.201,Generosity,0.031
Tajikistan,Asia,2018,88,5.199,Economy (GDP per Capita),0.474
Tajikistan,Asia,2018,88,5.199,Family,1.166
Tajikistan,Asia,2018,88,5.199,Health (Life Expectancy),0.598
Tajikistan,Asia,2018,88,5.199,Freedom,0.292
Tajikistan,Asia,2018,88,5.199,Trust (Government Corruption),0.034
Tajikistan,Asia,2018,88,5.199,Generosity,0.187
Macedonia,Europe,2018,89,5.185,Economy (GDP per Capita),0.959
Macedonia,Europe,2018,89,5.185,Family,1.239
Macedonia,Europe,2018,89,5.185,Health (Life Expectancy),0.691
Macedonia,Europe,2018,89,5.185,Freedom,0.394
Macedonia,Europe,2018,89,5.185,Trust (Government Corruption),0.052
Macedonia,Europe,2018,89,5.185,Generosity,0.173
Jordan,Asia,2018,90,5.161,Economy (GDP per Capita),0.822
Jordan,Asia,2018,90,5.161,Family,1.265
Jordan,Asia,2018,90,5.161,Health (Life Expectancy),0.645
Jordan,Asia,2018,90,5.161,Freedom,0.468
Jordan,Asia,2018,90,5.161,Trust (Government Corruption),0.134
Jordan,Asia,2018,90,5.161,Generosity,0.13
Nigeria,Africa,2018,91,5.155,Economy (GDP per Capita),0.689
Nigeria,Africa,2018,91,5.155,Family,1.172
Nigeria,Africa,2018,91,5.155,Health (Life Expectancy),0.048
Nigeria,Africa,2018,91,5.155,Freedom,0.462
Nigeria,Africa,2018,91,5.155,Trust (Government Corruption),0.032
Nigeria,Africa,2018,91,5.155,Generosity,0.201
Kyrgyzstan,Asia,2018,92,5.131,Economy (GDP per Capita),0.53
Kyrgyzstan,Asia,2018,92,5.131,Family,1.416
Kyrgyzstan,Asia,2018,92,5.131,Health (Life Expectancy),0.594
Kyrgyzstan,Asia,2018,92,5.131,Freedom,0.54
Kyrgyzstan,Asia,2018,92,5.131,Trust (Government Corruption),0.035
Kyrgyzstan,Asia,2018,92,5.131,Generosity,0.281
Bosnia and Herzegovina,Europe,2018,93,5.129,Economy (GDP per Capita),0.915
Bosnia and Herzegovina,Europe,2018,93,5.129,Family,1.078
Bosnia and Herzegovina,Europe,2018,93,5.129,Health (Life Expectancy),0.758
Bosnia and Herzegovina,Europe,2018,93,5.129,Freedom,0.28
Bosnia and Herzegovina,Europe,2018,93,5.129,Trust (Government Corruption),0
Bosnia and Herzegovina,Europe,2018,93,5.129,Generosity,0.216
Mongolia,Asia,2018,94,5.125,Economy (GDP per Capita),0.914
Mongolia,Asia,2018,94,5.125,Family,1.517
Mongolia,Asia,2018,94,5.125,Health (Life Expectancy),0.575
Mongolia,Asia,2018,94,5.125,Freedom,0.395
Mongolia,Asia,2018,94,5.125,Trust (Government Corruption),0.032
Mongolia,Asia,2018,94,5.125,Generosity,0.253
Vietnam,Asia,2018,95,5.103,Economy (GDP per Capita),0.715
Vietnam,Asia,2018,95,5.103,Family,1.365
Vietnam,Asia,2018,95,5.103,Health (Life Expectancy),0.702
Vietnam,Asia,2018,95,5.103,Freedom,0.618
Vietnam,Asia,2018,95,5.103,Trust (Government Corruption),0.079
Vietnam,Asia,2018,95,5.103,Generosity,0.177
Indonesia,Asia,2018,96,5.093,Economy (GDP per Capita),0.899
Indonesia,Asia,2018,96,5.093,Family,1.215
Indonesia,Asia,2018,96,5.093,Health (Life Expectancy),0.522
Indonesia,Asia,2018,96,5.093,Freedom,0.538
Indonesia,Asia,2018,96,5.093,Trust (Government Corruption),0.018
Indonesia,Asia,2018,96,5.093,Generosity,0.484
Bhutan,Asia,2018,97,5.082,Economy (GDP per Capita),0.796
Bhutan,Asia,2018,97,5.082,Family,1.335
Bhutan,Asia,2018,97,5.082,Health (Life Expectancy),0.527
Bhutan,Asia,2018,97,5.082,Freedom,0.541
Bhutan,Asia,2018,97,5.082,Trust (Government Corruption),0.171
Bhutan,Asia,2018,97,5.082,Generosity,0.364
Somalia,Africa,2018,98,4.982,Economy (GDP per Capita),0
Somalia,Africa,2018,98,4.982,Family,0.712
Somalia,Africa,2018,98,4.982,Health (Life Expectancy),0.115
Somalia,Africa,2018,98,4.982,Freedom,0.674
Somalia,Africa,2018,98,4.982,Trust (Government Corruption),0.282
Somalia,Africa,2018,98,4.982,Generosity,0.238
Cameroon,Africa,2018,99,4.975,Economy (GDP per Capita),0.535
Cameroon,Africa,2018,99,4.975,Family,0.891
Cameroon,Africa,2018,99,4.975,Health (Life Expectancy),0.182
Cameroon,Africa,2018,99,4.975,Freedom,0.454
Cameroon,Africa,2018,99,4.975,Trust (Government Corruption),0.043
Cameroon,Africa,2018,99,4.975,Generosity,0.183
Bulgaria,Europe,2018,100,4.933,Economy (GDP per Capita),1.054
Bulgaria,Europe,2018,100,4.933,Family,1.515
Bulgaria,Europe,2018,100,4.933,Health (Life Expectancy),0.712
Bulgaria,Europe,2018,100,4.933,Freedom,0.359
Bulgaria,Europe,2018,100,4.933,Trust (Government Corruption),0.009
Bulgaria,Europe,2018,100,4.933,Generosity,0.064
Nepal,Asia,2018,101,4.88,Economy (GDP per Capita),0.425
Nepal,Asia,2018,101,4.88,Family,1.228
Nepal,Asia,2018,101,4.88,Health (Life Expectancy),0.539
Nepal,Asia,2018,101,4.88,Freedom,0.526
Nepal,Asia,2018,101,4.88,Trust (Government Corruption),0.078
Nepal,Asia,2018,101,4.88,Generosity,0.302
Venezuela,South America,2018,102,4.806,Economy (GDP per Capita),0.996
Venezuela,South America,2018,102,4.806,Family,1.469
Venezuela,South America,2018,102,4.806,Health (Life Expectancy),0.657
Venezuela,South America,2018,102,4.806,Freedom,0.133
Venezuela,South America,2018,102,4.806,Trust (Government Corruption),0.052
Venezuela,South America,2018,102,4.806,Generosity,0.056
Gabon,Africa,2018,103,4.758,Economy (GDP per Capita),1.036
Gabon,Africa,2018,103,4.758,Family,1.164
Gabon,Africa,2018,103,4.758,Health (Life Expectancy),0.404
Gabon,Africa,2018,103,4.758,Freedom,0.356
Gabon,Africa,2018,103,4.758,Trust (Government Corruption),0.052
Gabon,Africa,2018,103,4.758,Generosity,0.032
Palestinian Territories,Asia,2018,104,4.743,Economy (GDP per Capita),0.642
Palestinian Territories,Asia,2018,104,4.743,Family,1.217
Palestinian Territories,Asia,2018,104,4.743,Health (Life Expectancy),0.602
Palestinian Territories,Asia,2018,104,4.743,Freedom,0.266
Palestinian Territories,Asia,2018,104,4.743,Trust (Government Corruption),0.076
Palestinian Territories,Asia,2018,104,4.743,Generosity,0.086
South Africa,Africa,2018,105,4.724,Economy (GDP per Capita),0.94
South Africa,Africa,2018,105,4.724,Family,1.41
South Africa,Africa,2018,105,4.724,Health (Life Expectancy),0.33
South Africa,Africa,2018,105,4.724,Freedom,0.516
South Africa,Africa,2018,105,4.724,Trust (Government Corruption),0.056
South Africa,Africa,2018,105,4.724,Generosity,0.103
Iran,Asia,2018,106,4.707,Economy (GDP per Capita),1.059
Iran,Asia,2018,106,4.707,Family,0.771
Iran,Asia,2018,106,4.707,Health (Life Expectancy),0.691
Iran,Asia,2018,106,4.707,Freedom,0.459
Iran,Asia,2018,106,4.707,Trust (Government Corruption),0.129
Iran,Asia,2018,106,4.707,Generosity,0.282
Ivory Coast,Africa,2018,107,4.671,Economy (GDP per Capita),0.541
Ivory Coast,Africa,2018,107,4.671,Family,0.872
Ivory Coast,Africa,2018,107,4.671,Health (Life Expectancy),0.08
Ivory Coast,Africa,2018,107,4.671,Freedom,0.467
Ivory Coast,Africa,2018,107,4.671,Trust (Government Corruption),0.103
Ivory Coast,Africa,2018,107,4.671,Generosity,0.146
Ghana,Africa,2018,108,4.657,Economy (GDP per Capita),0.592
Ghana,Africa,2018,108,4.657,Family,0.896
Ghana,Africa,2018,108,4.657,Health (Life Expectancy),0.337
Ghana,Africa,2018,108,4.657,Freedom,0.499
Ghana,Africa,2018,108,4.657,Trust (Government Corruption),0.029
Ghana,Africa,2018,108,4.657,Generosity,0.212
Senegal,Africa,2018,109,4.631,Economy (GDP per Capita),0.429
Senegal,Africa,2018,109,4.631,Family,1.117
Senegal,Africa,2018,109,4.631,Health (Life Expectancy),0.433
Senegal,Africa,2018,109,4.631,Freedom,0.406
Senegal,Africa,2018,109,4.631,Trust (Government Corruption),0.082
Senegal,Africa,2018,109,4.631,Generosity,0.138
Laos,Asia,2018,110,4.623,Economy (GDP per Capita),0.72
Laos,Asia,2018,110,4.623,Family,1.034
Laos,Asia,2018,110,4.623,Health (Life Expectancy),0.441
Laos,Asia,2018,110,4.623,Freedom,0.626
Laos,Asia,2018,110,4.623,Trust (Government Corruption),0.174
Laos,Asia,2018,110,4.623,Generosity,0.23
Tunisia,Africa,2018,111,4.592,Economy (GDP per Capita),0.9
Tunisia,Africa,2018,111,4.592,Family,0.906
Tunisia,Africa,2018,111,4.592,Health (Life Expectancy),0.69
Tunisia,Africa,2018,111,4.592,Freedom,0.271
Tunisia,Africa,2018,111,4.592,Trust (Government Corruption),0.063
Tunisia,Africa,2018,111,4.592,Generosity,0.04
Albania,Europe,2018,112,4.586,Economy (GDP per Capita),0.916
Albania,Europe,2018,112,4.586,Family,0.817
Albania,Europe,2018,112,4.586,Health (Life Expectancy),0.79
Albania,Europe,2018,112,4.586,Freedom,0.419
Albania,Europe,2018,112,4.586,Trust (Government Corruption),0.032
Albania,Europe,2018,112,4.586,Generosity,0.149
Sierra Leone,Africa,2018,113,4.571,Economy (GDP per Capita),0.256
Sierra Leone,Africa,2018,113,4.571,Family,0.813
Sierra Leone,Africa,2018,113,4.571,Health (Life Expectancy),0
Sierra Leone,Africa,2018,113,4.571,Freedom,0.355
Sierra Leone,Africa,2018,113,4.571,Trust (Government Corruption),0.053
Sierra Leone,Africa,2018,113,4.571,Generosity,0.238
Congo (Brazzaville),Africa,2018,114,4.559,Economy (GDP per Capita),0.682
Congo (Brazzaville),Africa,2018,114,4.559,Family,0.811
Congo (Brazzaville),Africa,2018,114,4.559,Health (Life Expectancy),0.343
Congo (Brazzaville),Africa,2018,114,4.559,Freedom,0.514
Congo (Brazzaville),Africa,2018,114,4.559,Trust (Government Corruption),0.077
Congo (Brazzaville),Africa,2018,114,4.559,Generosity,0.091
Bangladesh,Asia,2018,115,4.5,Economy (GDP per Capita),0.532
Bangladesh,Asia,2018,115,4.5,Family,0.85
Bangladesh,Asia,2018,115,4.5,Health (Life Expectancy),0.579
Bangladesh,Asia,2018,115,4.5,Freedom,0.58
Bangladesh,Asia,2018,115,4.5,Trust (Government Corruption),0.144
Bangladesh,Asia,2018,115,4.5,Generosity,0.153
Sri Lanka,Asia,2018,116,4.471,Economy (GDP per Capita),0.918
Sri Lanka,Asia,2018,116,4.471,Family,1.314
Sri Lanka,Asia,2018,116,4.471,Health (Life Expectancy),0.672
Sri Lanka,Asia,2018,116,4.471,Freedom,0.585
Sri Lanka,Asia,2018,116,4.471,Trust (Government Corruption),0.05
Sri Lanka,Asia,2018,116,4.471,Generosity,0.307
Iraq,Asia,2018,117,4.456,Economy (GDP per Capita),1.01
Iraq,Asia,2018,117,4.456,Family,0.971
Iraq,Asia,2018,117,4.456,Health (Life Expectancy),0.536
Iraq,Asia,2018,117,4.456,Freedom,0.304
Iraq,Asia,2018,117,4.456,Trust (Government Corruption),0.095
Iraq,Asia,2018,117,4.456,Generosity,0.148
Mali,Africa,2018,118,4.447,Economy (GDP per Capita),0.37
Mali,Africa,2018,118,4.447,Family,1.233
Mali,Africa,2018,118,4.447,Health (Life Expectancy),0.152
Mali,Africa,2018,118,4.447,Freedom,0.367
Mali,Africa,2018,118,4.447,Trust (Government Corruption),0.056
Mali,Africa,2018,118,4.447,Generosity,0.139
Namibia,Africa,2018,119,4.441,Economy (GDP per Capita),0.874
Namibia,Africa,2018,119,4.441,Family,1.281
Namibia,Africa,2018,119,4.441,Health (Life Expectancy),0.365
Namibia,Africa,2018,119,4.441,Freedom,0.519
Namibia,Africa,2018,119,4.441,Trust (Government Corruption),0.064
Namibia,Africa,2018,119,4.441,Generosity,0.051
Cambodia,Asia,2018,120,4.433,Economy (GDP per Capita),0.549
Cambodia,Asia,2018,120,4.433,Family,1.088
Cambodia,Asia,2018,120,4.433,Health (Life Expectancy),0.457
Cambodia,Asia,2018,120,4.433,Freedom,0.696
Cambodia,Asia,2018,120,4.433,Trust (Government Corruption),0.065
Cambodia,Asia,2018,120,4.433,Generosity,0.256
Burkina Faso,Africa,2018,121,4.424,Economy (GDP per Capita),0.314
Burkina Faso,Africa,2018,121,4.424,Family,1.097
Burkina Faso,Africa,2018,121,4.424,Health (Life Expectancy),0.254
Burkina Faso,Africa,2018,121,4.424,Freedom,0.312
Burkina Faso,Africa,2018,121,4.424,Trust (Government Corruption),0.128
Burkina Faso,Africa,2018,121,4.424,Generosity,0.175
Egypt,Africa,2018,122,4.419,Economy (GDP per Capita),0.885
Egypt,Africa,2018,122,4.419,Family,1.025
Egypt,Africa,2018,122,4.419,Health (Life Expectancy),0.553
Egypt,Africa,2018,122,4.419,Freedom,0.312
Egypt,Africa,2018,122,4.419,Trust (Government Corruption),0.107
Egypt,Africa,2018,122,4.419,Generosity,0.092
Mozambique,Africa,2018,123,4.417,Economy (GDP per Capita),0.198
Mozambique,Africa,2018,123,4.417,Family,0.902
Mozambique,Africa,2018,123,4.417,Health (Life Expectancy),0.173
Mozambique,Africa,2018,123,4.417,Freedom,0.531
Mozambique,Africa,2018,123,4.417,Trust (Government Corruption),0.158
Mozambique,Africa,2018,123,4.417,Generosity,0.206
Kenya,Africa,2018,124,4.41,Economy (GDP per Capita),0.493
Kenya,Africa,2018,124,4.41,Family,1.048
Kenya,Africa,2018,124,4.41,Health (Life Expectancy),0.454
Kenya,Africa,2018,124,4.41,Freedom,0.504
Kenya,Africa,2018,124,4.41,Trust (Government Corruption),0.055
Kenya,Africa,2018,124,4.41,Generosity,0.352
Zambia,Africa,2018,125,4.377,Economy (GDP per Capita),0.562
Zambia,Africa,2018,125,4.377,Family,1.047
Zambia,Africa,2018,125,4.377,Health (Life Expectancy),0.295
Zambia,Africa,2018,125,4.377,Freedom,0.503
Zambia,Africa,2018,125,4.377,Trust (Government Corruption),0.082
Zambia,Africa,2018,125,4.377,Generosity,0.221
Mauritania,Africa,2018,126,4.356,Economy (GDP per Capita),0.557
Mauritania,Africa,2018,126,4.356,Family,1.245
Mauritania,Africa,2018,126,4.356,Health (Life Expectancy),0.292
Mauritania,Africa,2018,126,4.356,Freedom,0.129
Mauritania,Africa,2018,126,4.356,Trust (Government Corruption),0.093
Mauritania,Africa,2018,126,4.356,Generosity,0.134
Ethiopia,Africa,2018,127,4.35,Economy (GDP per Capita),0.308
Ethiopia,Africa,2018,127,4.35,Family,0.95
Ethiopia,Africa,2018,127,4.35,Health (Life Expectancy),0.391
Ethiopia,Africa,2018,127,4.35,Freedom,0.452
Ethiopia,Africa,2018,127,4.35,Trust (Government Corruption),0.146
Ethiopia,Africa,2018,127,4.35,Generosity,0.22
Georgia,Asia,2018,128,4.34,Economy (GDP per Capita),0.853
Georgia,Asia,2018,128,4.34,Family,0.592
Georgia,Asia,2018,128,4.34,Health (Life Expectancy),0.643
Georgia,Asia,2018,128,4.34,Freedom,0.375
Georgia,Asia,2018,128,4.34,Trust (Government Corruption),0.215
Georgia,Asia,2018,128,4.34,Generosity,0.038
Armenia,Asia,2018,129,4.321,Economy (GDP per Capita),0.816
Armenia,Asia,2018,129,4.321,Family,0.99
Armenia,Asia,2018,129,4.321,Health (Life Expectancy),0.666
Armenia,Asia,2018,129,4.321,Freedom,0.26
Armenia,Asia,2018,129,4.321,Trust (Government Corruption),0.028
Armenia,Asia,2018,129,4.321,Generosity,0.077
Myanmar,Asia,2018,130,4.308,Economy (GDP per Capita),0.682
Myanmar,Asia,2018,130,4.308,Family,1.174
Myanmar,Asia,2018,130,4.308,Health (Life Expectancy),0.429
Myanmar,Asia,2018,130,4.308,Freedom,0.58
Myanmar,Asia,2018,130,4.308,Trust (Government Corruption),0.178
Myanmar,Asia,2018,130,4.308,Generosity,0.598
Chad,Africa,2018,131,4.301,Economy (GDP per Capita),0.358
Chad,Africa,2018,131,4.301,Family,0.907
Chad,Africa,2018,131,4.301,Health (Life Expectancy),0.053
Chad,Africa,2018,131,4.301,Freedom,0.189
Chad,Africa,2018,131,4.301,Trust (Government Corruption),0.06
Chad,Africa,2018,131,4.301,Generosity,0.181
Congo (Kinshasa),Africa,2018,132,4.245,Economy (GDP per Capita),0.069
Congo (Kinshasa),Africa,2018,132,4.245,Family,1.136
Congo (Kinshasa),Africa,2018,132,4.245,Health (Life Expectancy),0.204
Congo (Kinshasa),Africa,2018,132,4.245,Freedom,0.312
Congo (Kinshasa),Africa,2018,132,4.245,Trust (Government Corruption),0.052
Congo (Kinshasa),Africa,2018,132,4.245,Generosity,0.197
India,Asia,2018,133,4.19,Economy (GDP per Capita),0.721
India,Asia,2018,133,4.19,Family,0.747
India,Asia,2018,133,4.19,Health (Life Expectancy),0.485
India,Asia,2018,133,4.19,Freedom,0.539
India,Asia,2018,133,4.19,Trust (Government Corruption),0.093
India,Asia,2018,133,4.19,Generosity,0.172
Niger,Africa,2018,134,4.166,Economy (GDP per Capita),0.131
Niger,Africa,2018,134,4.166,Family,0.867
Niger,Africa,2018,134,4.166,Health (Life Expectancy),0.221
Niger,Africa,2018,134,4.166,Freedom,0.39
Niger,Africa,2018,134,4.166,Trust (Government Corruption),0.099
Niger,Africa,2018,134,4.166,Generosity,0.175
Uganda,Africa,2018,135,4.161,Economy (GDP per Capita),0.322
Uganda,Africa,2018,135,4.161,Family,1.09
Uganda,Africa,2018,135,4.161,Health (Life Expectancy),0.237
Uganda,Africa,2018,135,4.161,Freedom,0.45
Uganda,Africa,2018,135,4.161,Trust (Government Corruption),0.061
Uganda,Africa,2018,135,4.161,Generosity,0.259
Benin,Africa,2018,136,4.141,Economy (GDP per Capita),0.378
Benin,Africa,2018,136,4.141,Family,0.372
Benin,Africa,2018,136,4.141,Health (Life Expectancy),0.24
Benin,Africa,2018,136,4.141,Freedom,0.44
Benin,Africa,2018,136,4.141,Trust (Government Corruption),0.067
Benin,Africa,2018,136,4.141,Generosity,0.163
Sudan,Africa,2018,137,4.139,Economy (GDP per Capita),0.605
Sudan,Africa,2018,137,4.139,Family,1.24
Sudan,Africa,2018,137,4.139,Health (Life Expectancy),0.312
Sudan,Africa,2018,137,4.139,Freedom,0.016
Sudan,Africa,2018,137,4.139,Trust (Government Corruption),0.082
Sudan,Africa,2018,137,4.139,Generosity,0.134
Ukraine,Europe,2018,138,4.103,Economy (GDP per Capita),0.793
Ukraine,Europe,2018,138,4.103,Family,1.413
Ukraine,Europe,2018,138,4.103,Health (Life Expectancy),0.609
Ukraine,Europe,2018,138,4.103,Freedom,0.163
Ukraine,Europe,2018,138,4.103,Trust (Government Corruption),0.011
Ukraine,Europe,2018,138,4.103,Generosity,0.187
Togo,Africa,2018,139,3.999,Economy (GDP per Capita),0.259
Togo,Africa,2018,139,3.999,Family,0.474
Togo,Africa,2018,139,3.999,Health (Life Expectancy),0.253
Togo,Africa,2018,139,3.999,Freedom,0.434
Togo,Africa,2018,139,3.999,Trust (Government Corruption),0.101
Togo,Africa,2018,139,3.999,Generosity,0.158
Guinea,Africa,2018,140,3.964,Economy (GDP per Capita),0.344
Guinea,Africa,2018,140,3.964,Family,0.792
Guinea,Africa,2018,140,3.964,Health (Life Expectancy),0.211
Guinea,Africa,2018,140,3.964,Freedom,0.394
Guinea,Africa,2018,140,3.964,Trust (Government Corruption),0.094
Guinea,Africa,2018,140,3.964,Generosity,0.185
Lesotho,Africa,2018,141,3.808,Economy (GDP per Capita),0.472
Lesotho,Africa,2018,141,3.808,Family,1.215
Lesotho,Africa,2018,141,3.808,Health (Life Expectancy),0.079
Lesotho,Africa,2018,141,3.808,Freedom,0.423
Lesotho,Africa,2018,141,3.808,Trust (Government Corruption),0.112
Lesotho,Africa,2018,141,3.808,Generosity,0.116
Angola,Africa,2018,142,3.795,Economy (GDP per Capita),0.73
Angola,Africa,2018,142,3.795,Family,1.125
Angola,Africa,2018,142,3.795,Health (Life Expectancy),0.269
Angola,Africa,2018,142,3.795,Freedom,0
Angola,Africa,2018,142,3.795,Trust (Government Corruption),0.061
Angola,Africa,2018,142,3.795,Generosity,0.079
Madagascar,Africa,2018,143,3.774,Economy (GDP per Capita),0.262
Madagascar,Africa,2018,143,3.774,Family,0.908
Madagascar,Africa,2018,143,3.774,Health (Life Expectancy),0.402
Madagascar,Africa,2018,143,3.774,Freedom,0.221
Madagascar,Africa,2018,143,3.774,Trust (Government Corruption),0.049
Madagascar,Africa,2018,143,3.774,Generosity,0.155
Zimbabwe,Africa,2018,144,3.692,Economy (GDP per Capita),0.357
Zimbabwe,Africa,2018,144,3.692,Family,1.094
Zimbabwe,Africa,2018,144,3.692,Health (Life Expectancy),0.248
Zimbabwe,Africa,2018,144,3.692,Freedom,0.406
Zimbabwe,Africa,2018,144,3.692,Trust (Government Corruption),0.099
Zimbabwe,Africa,2018,144,3.692,Generosity,0.132
Afghanistan,Asia,2018,145,3.632,Economy (GDP per Capita),0.332
Afghanistan,Asia,2018,145,3.632,Family,0.537
Afghanistan,Asia,2018,145,3.632,Health (Life Expectancy),0.255
Afghanistan,Asia,2018,145,3.632,Freedom,0.085
Afghanistan,Asia,2018,145,3.632,Trust (Government Corruption),0.036
Afghanistan,Asia,2018,145,3.632,Generosity,0.191
Botswana,Africa,2018,146,3.59,Economy (GDP per Capita),1.017
Botswana,Africa,2018,146,3.59,Family,1.174
Botswana,Africa,2018,146,3.59,Health (Life Expectancy),0.417
Botswana,Africa,2018,146,3.59,Freedom,0.557
Botswana,Africa,2018,146,3.59,Trust (Government Corruption),0.092
Botswana,Africa,2018,146,3.59,Generosity,0.042
Malawi,Africa,2018,147,3.587,Economy (GDP per Capita),0.186
Malawi,Africa,2018,147,3.587,Family,0.541
Malawi,Africa,2018,147,3.587,Health (Life Expectancy),0.306
Malawi,Africa,2018,147,3.587,Freedom,0.531
Malawi,Africa,2018,147,3.587,Trust (Government Corruption),0.08
Malawi,Africa,2018,147,3.587,Generosity,0.21
Haiti,North America,2018,148,3.582,Economy (GDP per Capita),0.315
Haiti,North America,2018,148,3.582,Family,0.714
Haiti,North America,2018,148,3.582,Health (Life Expectancy),0.289
Haiti,North America,2018,148,3.582,Freedom,0.025
Haiti,North America,2018,148,3.582,Trust (Government Corruption),0.104
Haiti,North America,2018,148,3.582,Generosity,0.392
Liberia,Africa,2018,149,3.495,Economy (GDP per Capita),0.076
Liberia,Africa,2018,149,3.495,Family,0.858
Liberia,Africa,2018,149,3.495,Health (Life Expectancy),0.267
Liberia,Africa,2018,149,3.495,Freedom,0.419
Liberia,Africa,2018,149,3.495,Trust (Government Corruption),0.03
Liberia,Africa,2018,149,3.495,Generosity,0.206
Syria,Asia,2018,150,3.462,Economy (GDP per Capita),0.689
Syria,Asia,2018,150,3.462,Family,0.382
Syria,Asia,2018,150,3.462,Health (Life Expectancy),0.539
Syria,Asia,2018,150,3.462,Freedom,0.088
Syria,Asia,2018,150,3.462,Trust (Government Corruption),0.144
Syria,Asia,2018,150,3.462,Generosity,0.376
Rwanda,Africa,2018,151,3.408,Economy (GDP per Capita),0.332
Rwanda,Africa,2018,151,3.408,Family,0.896
Rwanda,Africa,2018,151,3.408,Health (Life Expectancy),0.4
Rwanda,Africa,2018,151,3.408,Freedom,0.636
Rwanda,Africa,2018,151,3.408,Trust (Government Corruption),0.444
Rwanda,Africa,2018,151,3.408,Generosity,0.2
Yemen,Asia,2018,152,3.355,Economy (GDP per Capita),0.442
Yemen,Asia,2018,152,3.355,Family,1.073
Yemen,Asia,2018,152,3.355,Health (Life Expectancy),0.343
Yemen,Asia,2018,152,3.355,Freedom,0.244
Yemen,Asia,2018,152,3.355,Trust (Government Corruption),0.064
Yemen,Asia,2018,152,3.355,Generosity,0.083
Tanzania,Africa,2018,153,3.303,Economy (GDP per Capita),0.455
Tanzania,Africa,2018,153,3.303,Family,0.991
Tanzania,Africa,2018,153,3.303,Health (Life Expectancy),0.381
Tanzania,Africa,2018,153,3.303,Freedom,0.481
Tanzania,Africa,2018,153,3.303,Trust (Government Corruption),0.097
Tanzania,Africa,2018,153,3.303,Generosity,0.27
South Sudan,Africa,2018,154,3.254,Economy (GDP per Capita),0.337
South Sudan,Africa,2018,154,3.254,Family,0.608
South Sudan,Africa,2018,154,3.254,Health (Life Expectancy),0.177
South Sudan,Africa,2018,154,3.254,Freedom,0.112
South Sudan,Africa,2018,154,3.254,Trust (Government Corruption),0.106
South Sudan,Africa,2018,154,3.254,Generosity,0.224
Central African Republic,Africa,2018,155,3.083,Economy (GDP per Capita),0.024
Central African Republic,Africa,2018,155,3.083,Family,0
Central African Republic,Africa,2018,155,3.083,Health (Life Expectancy),0.01
Central African Republic,Africa,2018,155,3.083,Freedom,0.305
Central African Republic,Africa,2018,155,3.083,Trust (Government Corruption),0.038
Central African Republic,Africa,2018,155,3.083,Generosity,0.218
Burundi,Africa,2018,156,2.905,Economy (GDP per Capita),0.091
Burundi,Africa,2018,156,2.905,Family,0.627
Burundi,Africa,2018,156,2.905,Health (Life Expectancy),0.145
Burundi,Africa,2018,156,2.905,Freedom,0.065
Burundi,Africa,2018,156,2.905,Trust (Government Corruption),0.076
Burundi,Africa,2018,156,2.905,Generosity,0.149
Finland,Europe,2019,1,7.769,Economy (GDP per Capita),1.34
Finland,Europe,2019,1,7.769,Family,1.587
Finland,Europe,2019,1,7.769,Health (Life Expectancy),0.986
Finland,Europe,2019,1,7.769,Freedom,0.596
Finland,Europe,2019,1,7.769,Trust (Government Corruption),0.393
Finland,Europe,2019,1,7.769,Generosity,0.153
Denmark,Europe,2019,2,7.6,Economy (GDP per Capita),1.383
Denmark,Europe,2019,2,7.6,Family,1.573
Denmark,Europe,2019,2,7.6,Health (Life Expectancy),0.996
Denmark,Europe,2019,2,7.6,Freedom,0.592
Denmark,Europe,2019,2,7.6,Trust (Government Corruption),0.41
